0.0014723	0.0015687	0.0015802	0.0016396	0.0018541	0.0033033	0.0072998	0.036432	0.20651	0.15963	0.42305	0.61302	0.63535	0.67929	0.68805	0.71884	0.82454	0.83541	0.76834	0.73867	0.88679
0.0015928	0.0015034	0.0015318	0.0017388	0.0025119	0.0028099	0.0044713	0.013705	0.048352	0.46924	0.34506	0.60641	0.63467	0.70261	0.7539	0.80717	0.72088	0.84704	0.844	0.77572	0.88876
0.0013723	0.0013344	0.001832	0.0016568	0.002282	0.0030069	0.0055056	0.017034	0.031407	0.14362	0.54792	0.4092	0.64175	0.66192	0.69441	0.82343	0.82652	0.7426	0.82613	0.86947	0.87939
0.0015678	0.0016384	0.0014476	0.0016505	0.0019861	0.0023284	0.0080097	0.0075336	0.095039	0.32335	0.55394	0.30661	0.65267	0.67762	0.78643	0.66396	0.71785	0.73828	0.86367	0.88298	0.88866
0.0015899	0.0014055	0.001623	0.0018822	0.0020973	0.002476	0.0027188	0.0090203	0.088169	0.33093	0.44334	0.55018	0.64697	0.6754	0.69593	0.70121	0.71818	0.7226	0.74071	0.74932	0.7156
0.0012733	0.0016749	0.0016637	0.0019247	0.0027821	0.0043343	0.0093935	0.026554	0.0052206	0.33927	0.52846	0.61027	0.65287	0.6692	0.67958	0.70691	0.70634	0.72245	0.6861	0.74367	0.77251
0.00178	0.0016244	0.0017577	0.0021117	0.0019227	0.0027196	0.0063047	0.01033	0.058689	0.43757	0.55525	0.5859	0.64831	0.68609	0.79663	0.70524	0.82104	0.8513	0.75983	0.76774	0.86966
0.0021166	0.001609	0.0018459	0.002034	0.0022865	0.003099	0.0081597	0.018961	0.017952	0.38689	0.54391	0.41033	0.63226	0.68898	0.77168	0.70521	0.83557	0.84798	0.74489	0.73983	0.70607
0.0014804	0.0029327	0.0029507	0.001571	0.0026325	0.0038122	0.0041077	0.0084404	0.15632	0.30794	0.52189	0.59732	0.37232	0.69979	0.68432	0.80914	0.73193	0.73857	0.73329	0.75757	0.76223
0.0084541	0.0091797	0.006025	0.0028453	0.0072748	0.0091262	0.0079084	0.0099582	0.020592	0.41147	0.54373	0.6075	0.64095	0.7081	0.75197	0.71346	0.68907	0.85733	0.74197	0.76713	0.80903
0.011602	0.077426	0.045249	0.030041	0.028578	0.0064006	0.0056058	0.071656	0.024545	0.37152	0.33676	0.43061	0.61632	0.75091	0.69029	0.6833	0.71551	0.73136	0.80974	0.86404	0.88484
0.42882	0.37001	0.35898	0.36152	0.16513	0.095146	0.0036763	0.12139	0.043081	0.20979	0.52367	0.58408	0.60338	0.66537	0.71212	0.82463	0.81629	0.72965	0.7494	0.75572	0.88101
0.57719	0.56977	0.55421	0.54858	0.50858	0.47098	0.41789	0.01354	0.016319	0.39011	0.37446	0.55878	0.63632	0.65531	0.63193	0.70062	0.83806	0.84743	0.72909	0.87347	0.77198
0.69509	0.70319	0.68591	0.66217	0.64774	0.62562	0.58436	0.53528	0.47446	0.43273	0.48313	0.55106	0.60722	0.61948	0.76636	0.80917	0.72725	0.74301	0.85574	0.68031	0.80004
0.78353	0.77044	0.7727	0.76216	0.7442	0.71926	0.69325	0.65886	0.60174	0.58424	0.54467	0.52103	0.56999	0.67137	0.77443	0.73898	0.72552	0.73416	0.85876	0.69993	0.87293
0.83466	0.8405	0.83259	0.8254	0.80907	0.79364	0.76903	0.7305	0.71489	0.68154	0.66367	0.55173	0.49108	0.63324	0.67831	0.798	0.7164	0.72907	0.87726	0.87417	0.88889
0.88088	0.87961	0.87579	0.86912	0.85603	0.8462	0.82843	0.79907	0.77013	0.74748	0.71947	0.72587	0.53993	0.62122	0.46305	0.61094	0.71159	0.84945	0.86353	0.53594	0.87402
0.90901	0.90863	0.90778	0.90758	0.89857	0.88439	0.87063	0.8486	0.81816	0.8001	0.79464	0.76255	0.80529	0.82557	0.64455	0.81909	0.70616	0.60406	0.71325	0.76414	0.72721
0.93425	0.93112	0.93132	0.92772	0.92283	0.9145	0.90307	0.88851	0.86215	0.8321	0.82951	0.81927	0.81156	0.70421	0.6479	0.81953	0.85405	0.81261	0.88821	0.78606	0.90948
0.95057	0.95028	0.94878	0.94531	0.93965	0.93376	0.92486	0.91366	0.89701	0.86977	0.84833	0.85297	0.80724	0.80924	0.85201	0.85936	0.78127	0.88557	0.74732	0.81207	0.89437
0.96439	0.962	0.96086	0.95988	0.95331	0.95079	0.94174	0.93307	0.92118	0.89985	0.87267	0.86627	0.87476	0.86209	0.86884	0.87132	0.88718	0.78473	0.90144	0.88565	0.89651
0.97107	0.97066	0.97107	0.96921	0.96772	0.96109	0.95807	0.95052	0.93854	0.92116	0.90252	0.88438	0.8746	0.88586	0.89479	0.87583	0.88811	0.83637	0.87938	0.86687	0.71883
0.97896	0.97916	0.97761	0.97646	0.97358	0.97004	0.96916	0.96523	0.954	0.94386	0.92364	0.90224	0.89133	0.90188	0.88266	0.84577	0.88388	0.89696	0.83071	0.90979	0.85965
