-0.006447	-0.00525	-0.0080152	-0.0063788	-0.0037879	-0.0062652	-0.0068636	0.0016515	0.016795	-0.014197	0.011583	-0.0071591	0.018477	-0.032705	0.019167	0.018333	0.0098409	-0.015402	0.021152	-0.01447	0.023917
-0.00575	-0.004947	-0.0065303	-0.0020985	0.0014621	-0.0080303	-0.0088258	0.0015379	-0.0074621	0.016106	0.014227	-0.02272	0.00031061	-0.00026515	0.0053712	0.0022348	0.025795	0.011235	0.012712	0.0048788	0.025015
-0.010212	-0.0060833	-0.005	-0.0073106	-0.0051212	-0.0089167	-0.0020076	-0.010508	-0.0023333	0.010705	0.023182	0.0080909	-0.0028864	-0.025076	0.028864	-0.013235	0.0066061	0.029939	0.071591	-0.024606	0.019288
-0.010803	-0.01175	-0.0079773	-0.0060152	-0.0064242	-0.0079621	-0.0014091	-0.0077424	-0.019758	0.016288	0.024758	-0.020136	-0.0023712	0.00061364	0.0047576	-0.0010606	-0.030932	-0.025348	0.016568	0.027735	0.027742
-0.0095682	-0.011795	-0.0017955	-0.0044394	-0.0098258	-0.0032576	-0.0086818	0.0028864	-0.021523	0.016485	0.031273	0.020409	0.033508	-0.030455	0.024727	-0.023485	0.036386	-0.034136	0.013129	0.022409	0.072856
-0.0077045	-0.016515	-0.0070379	-0.0089394	-0.0073939	-0.0097121	-0.0076439	0.0032803	0.00065909	-0.039788	0.030553	-0.039606	0.036402	0.035129	0.027295	0.031439	-0.024348	0.019447	-0.003553	0.012879	0.04353
-0.014508	-0.015288	-0.011189	-0.012568	-0.0085606	-0.010705	-0.0013333	-0.0085758	-0.016697	-0.036545	0.037295	-0.043833	0.031735	-0.048114	-0.011629	0.018326	0.010742	0.019417	0.039333	0.033144	0.020386
-0.026394	-0.013773	-0.01447	-0.021212	-0.013129	-0.022326	0.0015606	0.00059848	-0.0038106	-0.049	-0.059303	0.0082955	0.032144	-0.00056061	-0.0099015	-0.043189	0.016409	0.019591	0.031788	0.0070076	-0.011098
-0.014098	-0.035856	-0.034644	-0.0093409	-0.021114	-0.018106	-0.02147	-0.010008	-0.067424	-0.026121	0.037394	0.040773	0.013402	-0.0045455	-0.014879	-0.017652	0.035598	0.021727	0.0061742	0.026614	0.016977
-0.083864	-0.086174	-0.068265	-0.031106	-0.070621	-0.073742	-0.021795	-0.039417	-0.023015	0.050992	0.049902	0.067076	0.058485	-0.0025455	-0.01247	-0.045909	0.031076	0.023477	-0.042515	-0.059083	0.037
-0.10155	-0.27487	-0.20763	-0.16524	-0.15682	-0.058485	-0.0066212	-0.14664	0.0012955	-0.096061	-0.051174	-0.0052727	0.042773	0.0021061	-0.014068	0.03825	0.03303	0.038174	0.1044	0.024902	0.024326
-0.65402	0.6065	0.59541	-0.59355	-0.39473	-0.28744	-0.043197	-0.23381	-0.098439	-0.056318	0.046523	-0.088197	0.052356	-0.0098182	0.0010682	-0.022061	0.0090985	-0.043098	0.047477	0.056212	-0.031045
0.75926	0.75398	0.74226	0.73578	0.69946	0.65786	0.58781	-0.096432	-0.09203	0.23323	0.10816	0.062477	0.079583	-0.054402	0.028879	-0.07572	-0.01347	0.02297	0.044371	-0.027833	0.055902
0.83337	0.83801	0.82681	0.81062	0.79702	0.77392	0.72815	0.65184	0.53995	-0.41711	0.16309	0.13458	0.061326	0.050992	-0.0084242	-0.014674	-0.063576	0.068273	-0.022144	0.027061	0.063098
0.88493	0.87736	0.87826	0.87126	0.8588	0.83764	0.80864	0.75933	0.66971	0.5962	0.44838	0.22235	0.082311	0.092008	-0.0048258	0.00125	0.057841	0.056568	-0.015008	0.013303	-0.030045
0.91342	0.91652	0.91199	0.90752	0.89711	0.88553	0.86359	0.82039	0.77024	0.70826	0.6078	0.46522	-3.7879e-05	0.20252	0.092758	-0.017068	0.088205	0.065061	0.033409	-0.032924	0.096894
0.93842	0.93772	0.93556	0.93167	0.92374	0.91669	0.90304	0.87456	0.83164	0.77323	0.70066	0.62388	0.4438	0.192	0.03753	0.030765	-0.088871	-0.024606	-0.028629	0.1441	-0.026061
0.95332	0.95311	0.9526	0.95229	0.94716	0.93866	0.92903	0.91007	0.87677	0.83097	0.77941	0.68697	0.63061	0.59092	0.30256	0.32351	-0.012652	0.21951	0.022447	0.082652	-0.011614
0.96649	0.96485	0.96491	0.96291	0.9602	0.9554	0.94814	0.93708	0.91206	0.87283	0.82522	0.77465	0.66747	0.53667	0.45764	0.55729	0.33817	0.27104	0.36655	0.19061	-0.039992
0.97492	0.97477	0.97397	0.97211	0.96908	0.96577	0.96017	0.95259	0.93818	0.90904	0.86323	0.81871	0.75038	0.67449	0.6167	0.595	0.44126	0.5477	0.11292	0.2521	0.35264
0.982	0.98077	0.98018	0.97964	0.97621	0.97475	0.96957	0.96408	0.95518	0.93642	0.89745	0.85347	0.81027	0.77754	0.65763	0.61673	0.58723	0.49504	0.55788	0.32707	0.37783
0.98539	0.98518	0.98539	0.98442	0.98365	0.98012	0.97839	0.97386	0.96588	0.95252	0.93012	0.88827	0.83835	0.80239	0.78522	0.63936	0.61613	0.34481	0.36241	0.33184	0.18171
0.9894	0.9895	0.98871	0.98812	0.98664	0.98477	0.98422	0.98199	0.9752	0.96751	0.94977	0.91621	0.87337	0.82705	0.79145	0.73758	0.63545	0.60727	0.37606	0.56955	0.32064
